name,city,type
"Gelfa Camping Lda.",Braga,camp
"Orbitur Viana do Castelo",Braga,camp
"Parque de Campismo Marisol",Braga,camp
"Camping Cabreira Park",Braga,camp
"Parque de Campismo de Salgueiros",Braga,camp
"Camping Park Porto Moniz",Funchal,camp
"Chão das Feiteiras camping area (permit required in advance)",Funchal,camp
"Gaya camping",Funchal,camp
"Ribeiro Frio Campsite (permit required in advance)",Funchal,camp
"Pico Ruivo campsite (permit required in advance)",Funchal,camp
"Poiso campsite (permit required)",Funchal,camp
"Bica da Cana Camping (Permit required)",Funchal,camp
"Bishop's Fountain campsite (permit required in advance)",Funchal,camp
"Casa Do Caramujo",Funchal,camp
"Theos Stube",Funchal,camp
"Casa do Sardinha campsite",Funchal,camp
"Chão do Pasto",Funchal,camp
"Ribeira do Alecrim",Funchal,camp
Madeira,Funchal,camp
"Calheta Glamping Pods",Funchal,camp
"Poiso Campsite",Funchal,camp
"Parking supermarket",Funchal,camp
Carreiras,Funchal,camp
"Montado do Pereiro",Funchal,camp
"Canto das Fontes glamping",Funchal,camp
"Lisboa Camping",Setúbal,camp
"Camping Club Almada Municipality",Setúbal,camp
"Orbitur Costa de Caparica",Setúbal,camp
"Camping Picheleiros",Setúbal,camp
"EcoParque do Outão",Setúbal,camp
"SFUAP - Parque de Campismo Piedense",Setúbal,camp
"Camping Vasco da Gama",Setúbal,camp
"Ericeira Camping",Setúbal,camp
"Camping Melides",Setúbal,camp
Campimeco,Setúbal,camp
"Parque de Campismo Orbitur Guincho",Setúbal,camp
"Clube de Campismo de Lisboa (CCL)",Setúbal,camp
"Camping of Alcacer do Sal",Setúbal,camp
"Parque Verde",Setúbal,camp
"Parque de Campismo Municipal VFX",Setúbal,camp
"Bellas Glamping",Setúbal,camp
"Home Turistico",Setúbal,camp
"Forte do Cavalo Municipal Camping Park",Setúbal,camp
"Parque de Campismo Valbom",Setúbal,camp
"Parque de Campismo da Lagoa",Setúbal,camp
"Camping huts Maromba",Queluz,camp
"Jornada xamanica e retiros",Queluz,camp
"Camping Grove",Queluz,camp
"CAMPING DO PIKOSAM",Queluz,camp
"Camping do torto",Queluz,camp
"Waterfalls Valley Camping",Queluz,camp
"Camping Jardim do labirinto",Queluz,camp
"Camping Barragem's",Queluz,camp
"Camping Familiar",Queluz,camp
"Camping Clube do Brasil",Queluz,camp
"Camping Formigão Amarelo",Queluz,camp
"Camping Refúgio do Riacho - bairro maromba Visconde de Mauá",Queluz,camp
"CAMPING FARM CABRAL",Queluz,camp
"Fazenda Santa Clara Campground",Queluz,camp
"Camping Club do Brasil",Queluz,camp
"Sítio São Francisco",Queluz,camp
"Camping Recanto das Borboletas",Queluz,camp
"Recanto do Pontal Home",Queluz,camp
"Camping Masculino",Queluz,camp
"Fazenda da Prata",Queluz,camp
"Camping Roche",Cádiz,camp
"Camping La Rana Verde",Cádiz,camp
"Camping El Palmar",Cádiz,camp
"Camping Faro De Trafalgar",Cádiz,camp
"Camping La Rosaleda",Cádiz,camp
"Camping Playa Aguadulce",Cádiz,camp
"Camping Lago Arcos",Cádiz,camp
"Camping Bungalows Medina Sidonia",Cádiz,camp
"Camping El Faro",Cádiz,camp
"Camping Fuente Del Gallo S.L.",Cádiz,camp
"Camping Conil",Cádiz,camp
"Campo y Mar",Cádiz,camp
"Kampaoh El Puerto",Cádiz,camp
"Kampaoh Los Caños",Cádiz,camp
"Camping La Siesta de la Gaviota",Cádiz,camp
"Camping Pinar San José",Cádiz,camp
"Camper and Van",Cádiz,camp
"Camping Vejer",Cádiz,camp
"Camping Bahía de la Plata",Cádiz,camp
"Stone Pines Eco Glamping",Cádiz,camp
"Camping Osuna","Alcalá de Henares",camp
"Camping El Valle","Alcalá de Henares",camp
"Camping Madrid Arco Iris","Alcalá de Henares",camp
"Camping Pico de la Miel","Alcalá de Henares",camp
"CAMPING EL PICACHUELO","Alcalá de Henares",camp
"Camping Piscis","Alcalá de Henares",camp
"CAMPING Cervera de Buitrago","Alcalá de Henares",camp
"Camping Internacional Aranjuez","Alcalá de Henares",camp
"Area las Cigueñas","Alcalá de Henares",camp
"FERNANMOR S.L.","Alcalá de Henares",camp
"Camping Los Herrenes","Alcalá de Henares",camp
"Camping el Ortigal","Alcalá de Henares",camp
"Camping Arganda","Alcalá de Henares",camp
"Finca De Los Sueños","Alcalá de Henares",camp
"Camping soto","Alcalá de Henares",camp
"Bungalows - Camping - Alpha","Alcalá de Henares",camp
"Belo’s Farm","Alcalá de Henares",camp
Otel,"Alcalá de Henares",camp
"Miran Lee Lee","Alcalá de Henares",camp
"Camping alpha","Alcalá de Henares",camp
"Camping Osuna",Fuenlabrada,camp
"Camping Madrid Arco Iris",Fuenlabrada,camp
"Camping El Greco",Fuenlabrada,camp
"Camping San Juan",Fuenlabrada,camp
"Camping Capfun El Escorial",Fuenlabrada,camp
"Camping Internacional Aranjuez",Fuenlabrada,camp
"Camping La Nava",Fuenlabrada,camp
"Area las Cigueñas",Fuenlabrada,camp
"Camping Los Herrenes",Fuenlabrada,camp
"Camping Privado Caravan Garden",Fuenlabrada,camp
"Camping Arganda",Fuenlabrada,camp
"Camping El Canto la Gallina",Fuenlabrada,camp
"Finca De Los Sueños",Fuenlabrada,camp
"Camping soto",Fuenlabrada,camp
"Bungalows - Camping - Alpha",Fuenlabrada,camp
"Camping el Ortigal",Fuenlabrada,camp
"Camping Monasterio de Pelayos",Fuenlabrada,camp
"Belo’s Farm",Fuenlabrada,camp
Otel,Fuenlabrada,camp
"Camping los balcones",Fuenlabrada,camp
"Camping Osuna","Torrejón de Ardoz",camp
"Camping El Valle","Torrejón de Ardoz",camp
"Camping Madrid Arco Iris","Torrejón de Ardoz",camp
"Camping San Juan","Torrejón de Ardoz",camp
"Camping Pico de la Miel","Torrejón de Ardoz",camp
"CAMPING EL PICACHUELO","Torrejón de Ardoz",camp
"Camping Piscis","Torrejón de Ardoz",camp
"Camping Internacional Aranjuez","Torrejón de Ardoz",camp
"Area las Cigueñas","Torrejón de Ardoz",camp
"FERNANMOR S.L.","Torrejón de Ardoz",camp
"Camping Los Herrenes","Torrejón de Ardoz",camp
"Camping el Ortigal","Torrejón de Ardoz",camp
"Camping Arganda","Torrejón de Ardoz",camp
"Finca De Los Sueños","Torrejón de Ardoz",camp
"Camping soto","Torrejón de Ardoz",camp
"Bungalows - Camping - Alpha","Torrejón de Ardoz",camp
"Belo’s Farm","Torrejón de Ardoz",camp
Otel,"Torrejón de Ardoz",camp
"Miran Lee Lee","Torrejón de Ardoz",camp
"Camping alpha","Torrejón de Ardoz",camp
"Camping Rosário (adults only 16+)",Badajoz,camp
"Camping Os Anjos (Campismo Rural)",Badajoz,camp
"Camping Puro Alentejo",Badajoz,camp
"Camping Alburquerque",Badajoz,camp
"Camping Caravanas",Badajoz,camp
"Acampada Municipal Valdelacalzada",Badajoz,camp
"Parque de Campismo Rural Lapa dos Gaivões",Badajoz,camp
Polígono,Badajoz,camp
"Courela do Ribeiro",Badajoz,camp
"Camping Aguas Claras",Badajoz,camp
"Camping Roche","Jerez de la Frontera",camp
"Camping La Rana Verde","Jerez de la Frontera",camp
"Camping La Rosaleda","Jerez de la Frontera",camp
"Camping Playa Aguadulce","Jerez de la Frontera",camp
"Camping Lago Arcos","Jerez de la Frontera",camp
"Camping Bungalows Medina Sidonia","Jerez de la Frontera",camp
"Camping El Palmar","Jerez de la Frontera",camp
"Camping El Faro","Jerez de la Frontera",camp
"Camping Fuente Del Gallo S.L.","Jerez de la Frontera",camp
"Camping Conil","Jerez de la Frontera",camp
"Kampaoh El Puerto","Jerez de la Frontera",camp
"Camping La Siesta de la Gaviota","Jerez de la Frontera",camp
"Camper and Van","Jerez de la Frontera",camp
"Camping Vejer","Jerez de la Frontera",camp
"Camping Los Gazules","Jerez de la Frontera",camp
Campings,"Jerez de la Frontera",camp
"Camping Eucalyptus","Jerez de la Frontera",camp
"Camping Playa Las Dunas S Anton","Jerez de la Frontera",camp
"Kampaoh Lago de Arcos","Jerez de la Frontera",camp
"Bungalow Buda beach","Jerez de la Frontera",camp
"Camping Osuna",Parla,camp
"Camping Madrid Arco Iris",Parla,camp
"Camping El Greco",Parla,camp
"Camping San Juan",Parla,camp
"Camping Capfun El Escorial",Parla,camp
"Camping Internacional Aranjuez",Parla,camp
"Camping La Nava",Parla,camp
"Area las Cigueñas",Parla,camp
"Camping Los Herrenes",Parla,camp
"Camping Privado Caravan Garden",Parla,camp
"Camping Arganda",Parla,camp
"Camping El Canto la Gallina",Parla,camp
"Finca De Los Sueños",Parla,camp
"Camping soto",Parla,camp
"Bungalows - Camping - Alpha",Parla,camp
"Camping Monasterio de Pelayos",Parla,camp
Otel,Parla,camp
"Camping los balcones",Parla,camp
"Miran Lee Lee",Parla,camp
"Camping alpha",Parla,camp
"Camping La Bella Vista",Algeciras,camp
"Camping Parque Tropical",Algeciras,camp
"Camping La Casita Cadiz",Algeciras,camp
"Camping Río Jara",Algeciras,camp
"Camping Alcornocales",Algeciras,camp
"Torre de la Peña",Algeciras,camp
"Camping Bungalows Medina Sidonia",Algeciras,camp
"Camping Miramonte",Algeciras,camp
"Camping Paloma",Algeciras,camp
"Camping San Juan",Algeciras,camp
"Kampaoh Valdevaqueros",Algeciras,camp
"Campo y Mar",Algeciras,camp
"Camping Sureuropa",Algeciras,camp
"Camping Tarifa",Algeciras,camp
"Camping Valdevaqueros",Algeciras,camp
"CAMPING GENAL",Algeciras,camp
"Camping Vejer",Algeciras,camp
"Camping Los Gazules",Algeciras,camp
"Camping Bahía de la Plata",Algeciras,camp
"Stone Pines Eco Glamping",Algeciras,camp
"Camping Osuna",Leganés,camp
"Camping Madrid Arco Iris",Leganés,camp
"Camping San Juan",Leganés,camp
"Camping Capfun El Escorial",Leganés,camp
"Camping Internacional Aranjuez",Leganés,camp
"Camping La Nava",Leganés,camp
"Area las Cigueñas",Leganés,camp
"Camping Los Herrenes",Leganés,camp
"Camping el Ortigal",Leganés,camp
"Camping Privado Caravan Garden",Leganés,camp
"Camping Arganda",Leganés,camp
"Camping El Canto la Gallina",Leganés,camp
"Finca De Los Sueños",Leganés,camp
"Camping soto",Leganés,camp
"Bungalows - Camping - Alpha",Leganés,camp
"Camping Monasterio de Pelayos",Leganés,camp
"Belo’s Farm",Leganés,camp
Otel,Leganés,camp
"Camping los balcones",Leganés,camp
"Miran Lee Lee",Leganés,camp
"Agro Camping Invernaderito","San Cristóbal de La Laguna",camp
"Chio Motorhome & Camping Area","San Cristóbal de La Laguna",camp
"Camping Caleta del Sordo","San Cristóbal de La Laguna",camp
"Campamentos Punta Del Sordo","San Cristóbal de La Laguna",camp
"Camping Punta del Hidalgo","San Cristóbal de La Laguna",camp
"Campamento Madre del Agua","San Cristóbal de La Laguna",camp
"Zona de acampada "Fuente del Llano"","San Cristóbal de La Laguna",camp
"Zona de Acampada San Miguel de Tajao","San Cristóbal de La Laguna",camp
"Zona De Acampada De Las Raíces","San Cristóbal de La Laguna",camp
"Camping Himiche","San Cristóbal de La Laguna",camp
"El Lagar","San Cristóbal de La Laguna",camp
"Zona de acampada de San José de los Llanos","San Cristóbal de La Laguna",camp
"Área de Acampada La Caldera","San Cristóbal de La Laguna",camp
"Open Hearts","San Cristóbal de La Laguna",camp
"Camping Himeche","San Cristóbal de La Laguna",camp
"Zona De Acampada Las Calderetas","San Cristóbal de La Laguna",camp
"Zona De Acampada De La Tahona","San Cristóbal de La Laguna",camp
"Las Hayas","San Cristóbal de La Laguna",camp
"Barranco de la Arena","San Cristóbal de La Laguna",camp
"Zona camping del Puertito de Güiimar","San Cristóbal de La Laguna",camp
"Camping 3 Estrelles","Santa Coloma de Gramenet",camp
"Càmping Bon Repòs","Santa Coloma de Gramenet",camp
"Camping BARCELONA","Santa Coloma de Gramenet",camp
"Camping Estrella de Mar","Santa Coloma de Gramenet",camp
"Camping Bellsol","Santa Coloma de Gramenet",camp
"Vilanova Park","Santa Coloma de Gramenet",camp
"Càmping Blanes","Santa Coloma de Gramenet",camp
"Camping Resort Els Pins","Santa Coloma de Gramenet",camp
"Càmping Enmar","Santa Coloma de Gramenet",camp
"Camping Mar De Cunit","Santa Coloma de Gramenet",camp
"Campinggemeinschaft Roquetes","Santa Coloma de Gramenet",camp
"Càmping Riudarenes S.L.","Santa Coloma de Gramenet",camp
"Camping Platja Vilanova","Santa Coloma de Gramenet",camp
"Càmping S'Abanell","Santa Coloma de Gramenet",camp
"Camping la Rueda","Santa Coloma de Gramenet",camp
"Camping El Far","Santa Coloma de Gramenet",camp
"Camping Cal Paradis","Santa Coloma de Gramenet",camp
"Càmping Oasis","Santa Coloma de Gramenet",camp
"Càmping Masnou","Santa Coloma de Gramenet",camp
"Càmping Mas Albà","Santa Coloma de Gramenet",camp
"Camping Osuna",Alcorcón,camp
"Camping Madrid Arco Iris",Alcorcón,camp
"Camping San Juan",Alcorcón,camp
"Camping Capfun El Escorial",Alcorcón,camp
"Camping Internacional Aranjuez",Alcorcón,camp
"Camping La Nava",Alcorcón,camp
"Area las Cigueñas",Alcorcón,camp
"Camping Los Herrenes",Alcorcón,camp
"Camping el Ortigal",Alcorcón,camp
"Camping Privado Caravan Garden",Alcorcón,camp
"Camping Arganda",Alcorcón,camp
"Camping El Canto la Gallina",Alcorcón,camp
"Finca De Los Sueños",Alcorcón,camp
"Camping soto",Alcorcón,camp
"Bungalows - Camping - Alpha",Alcorcón,camp
"Camping Monasterio de Pelayos",Alcorcón,camp
"Belo’s Farm",Alcorcón,camp
Otel,Alcorcón,camp
"Camping los balcones",Alcorcón,camp
"Miran Lee Lee",Alcorcón,camp
"Camping Cabopino",Marbella,camp
"Camping La Bella Vista",Marbella,camp
"Camping Park Pizarra",Marbella,camp
"Camping Los Jarales",Marbella,camp
"Camping Parque Tropical",Marbella,camp
"Camping La Buganvilla",Marbella,camp
"Camping y Apartamentos Parque Ardales",Marbella,camp
"Camping El Sur",Marbella,camp
"Camping Municipal Conejeras",Marbella,camp
"Nomading Camp Ronda",Marbella,camp
"Camping La Casita Cadiz",Marbella,camp
"Caminito del Rey. PARQUE ARDALES",Marbella,camp
"Kampaoh Marbella",Marbella,camp
"Camping Torremolinos",Marbella,camp
"Camping Pueblo Blanco",Marbella,camp
"Camping Almagro",Marbella,camp
"Camping San Juan",Marbella,camp
"Camping Málaga Monte Parc",Marbella,camp
"Camping Tajo Rodillo",Marbella,camp
"Camping Sierra de las Nieves S.L.",Marbella,camp
"Camping Villsom Sevilla","Dos Hermanas",camp
"Camping Dehesa Nueva","Dos Hermanas",camp
"Autocaravans Sevilla","Dos Hermanas",camp
"HUTTOPIA PARQUE DE DOÑANA","Dos Hermanas",camp
"Camping Sierra Brava","Dos Hermanas",camp
"Kampaoh El Rocío","Dos Hermanas",camp
"Camping La Aldea","Dos Hermanas",camp
"Sotano duarte","Dos Hermanas",camp
"Area camping car","Dos Hermanas",camp
"Camper Duke","Dos Hermanas",camp
"Finca Angela Sevilla","Dos Hermanas",camp
"Multiparking La Jabega","Dos Hermanas",camp
"Área de Autocaravanas Aires","Dos Hermanas",camp
"Motorhome Parking Area El Castillo de las Guardas","Dos Hermanas",camp
"Camping & Bungalows Leagi",Baracaldo,camp
"Camping & Bungalows Portuondo",Baracaldo,camp
"Camping La Barguilla",Baracaldo,camp
"Camping Saturraran",Baracaldo,camp
"Camping Galdona",Baracaldo,camp
"Camping Arrien Gorliz",Baracaldo,camp
"Camping Laredo",Baracaldo,camp
"Camping Playa de Ris - Noja",Baracaldo,camp
"Camping Santa Elena",Baracaldo,camp
"Camping La Isla",Baracaldo,camp
"Camping Playa la Arena",Baracaldo,camp
"Camping Carlos V",Baracaldo,camp
"Camping Sopelana",Baracaldo,camp
"Camping Playa Arenillas",Baracaldo,camp
"Plaza de aparcamiento de Caravanas",Baracaldo,camp
"Ariño kamper area",Baracaldo,camp
CAMPER,Baracaldo,camp
"Endai kanpina",Baracaldo,camp
"Camping de Castro",Baracaldo,camp
"Camping El Brezal",Baracaldo,camp
"Camping Cañiza",Orense,camp
"Cámping O Corgo Muíños",Orense,camp
"Camping Maceira",Orense,camp
"Camping Vila de Sarria",Orense,camp
"Bar A Peneda",Orense,camp
"Camping Arenteiro",Orense,camp
"Camping de Lamas de Mouro",Orense,camp
"Camping A Saleta",Orense,camp
"Camping Quinta da Viña Grande",Orense,camp
"R realiza",Orense,camp
"Camping A Masía",Orense,camp
"Parking de caravanas",Orense,camp
"Camping Os Invernadeiros",Orense,camp
"Embalse Las Conchas",Orense,camp
"Área de autocaravanas",Orense,camp
"Camping and Caravanning Peso Spa",Orense,camp
"Camping Osuna",Alcobendas,camp
"Camping Madrid Monte Holiday",Alcobendas,camp
"Camping El Valle",Alcobendas,camp
"Camping Madrid Arco Iris",Alcobendas,camp
"Camping San Juan",Alcobendas,camp
"Camping Pico de la Miel",Alcobendas,camp
"Camping Capfun El Escorial",Alcobendas,camp
"CAMPING EL PICACHUELO",Alcobendas,camp
"Camping Piscis",Alcobendas,camp
"CAMPING Cervera de Buitrago",Alcobendas,camp
"Camping La Nava",Alcobendas,camp
"Area las Cigueñas",Alcobendas,camp
"FERNANMOR S.L.",Alcobendas,camp
"Camping Los Herrenes",Alcobendas,camp
"Camping el Ortigal",Alcobendas,camp
"Camping Arganda",Alcobendas,camp
"Finca De Los Sueños",Alcobendas,camp
"Camping soto",Alcobendas,camp
"Bungalows - Camping - Alpha",Alcobendas,camp
"Belo’s Farm",Alcobendas,camp
"Motorhome park for free",Telde,camp
"Camping Tasartico",Telde,camp
"Motorhome Park",Telde,camp
"Camping Playa de Vargas",Telde,camp
"Motorhome and car free parking",Telde,camp
"Paying motorhome area",Telde,camp
"Zona de acampada Llanos de la Pez",Telde,camp
"Club de Camping y Caravaning Gran Canaria",Telde,camp
"Camping El Pinillo",Telde,camp
"Motorhome and car park",Telde,camp
"Zona de Acampada Morro De Santiago",Telde,camp
"Camping Temisas",Telde,camp
"Llanos del Salado",Telde,camp
"Camp the Garañón",Telde,camp
"Zona De Acampada Salinetas",Telde,camp
"Llanos de La Mimbre",Telde,camp
"Bungalows Vista Dunas",Telde,camp
"Parking caravanas",Telde,camp
"Alto Del Pozo",Telde,camp
"Camping As Cancelas (Santiago de Compostela)","Santiago de Compostela",camp
"Camping & Glamping Muiñeira","Santiago de Compostela",camp
"Camping Rianxo","Santiago de Compostela",camp
"Camping Paisaxe II","Santiago de Compostela",camp
"Camping Salinas","Santiago de Compostela",camp
"Camping Peregrino San Marcos","Santiago de Compostela",camp
"Camping Moreiras","Santiago de Compostela",camp
"Camping As Nevedas","Santiago de Compostela",camp
"Camping Costa da Morte","Santiago de Compostela",camp
"Camping Las Dunas","Santiago de Compostela",camp
"Área de servicio para autocaravanas y caravanas","Santiago de Compostela",camp
"Camping Cabeiro","Santiago de Compostela",camp
"Camping Balcobo","Santiago de Compostela",camp
"Camping Paisaxe","Santiago de Compostela",camp
"Camping Punta Batuda","Santiago de Compostela",camp
"Glamping Muiñeira","Santiago de Compostela",camp
"Camping O Espiño","Santiago de Compostela",camp
"Camping El Terrón","Santiago de Compostela",camp
"Camping Rural Ría de Arosa 2","Santiago de Compostela",camp
"Campamento Turístico Brandoñas (Casa rural Bungalows Parking de Caravanas y Camping )","Santiago de Compostela",camp
"Bar A Peneda",Lugo,camp
"Camping Fragadeume",Lugo,camp
"Camping Vila de Sarria",Lugo,camp
"Area de Servicios para Autocaravanas",Lugo,camp
"Acampamento O Caurel",Lugo,camp
"Camping Amaido Asturias",Lugo,camp
"Camping a Fonsagrada",Lugo,camp
"Camping lugo",Lugo,camp
"Área Autocaravanas",Lugo,camp
"Área de autocaravanas de Guntín",Lugo,camp
"A Palleira Homestead",Lugo,camp
"Teiraboa Basecamp",Lugo,camp
"Area Caravan e Camper",Lugo,camp
"Gamping Melide",Lugo,camp
"Rancho Ybarra","San Fernando",camp
"Glenn Camp Campground","San Fernando",camp
"Buckhorn Campground","San Fernando",camp
"Millard Trail Camp","San Fernando",camp
"Camping Lot C","San Fernando",camp
"Monte Cristo Campground","San Fernando",camp
"Chilao Campground","San Fernando",camp
"Gould Mesa Trail Camp","San Fernando",camp
"Malibu Creek State Park Campground","San Fernando",camp
"Bear Canyon Campground","San Fernando",camp
"Oakwilde Campground","San Fernando",camp
"Camping Lot B","San Fernando",camp
"Tapo Canyon Campground","San Fernando",camp
"Camp Josepho","San Fernando",camp
"Mt. Pacifico Campground","San Fernando",camp
"Musch Trail Camp - Topanga State Park","San Fernando",camp
"Leo Carillo Campground","San Fernando",camp
"Spring Camp Campground","San Fernando",camp
"Bandido Group Campground","San Fernando",camp
"Idlehour Campground","San Fernando",camp
"Valencia Camper Park",Paterna,camp
"Camping Malvarrosa de Corinto",Paterna,camp
"Camping Sierra Calderona",Paterna,camp
"CAMPING MONMAR",Paterna,camp
"camping bungalow park albufera",Paterna,camp
"Coll Verd Càmping",Paterna,camp
"Camping Los Naranjos",Paterna,camp
"Camping Valencia El Saler",Paterna,camp
"Camping San Vicente",Paterna,camp
"Camping Barraquetes",Paterna,camp
"Camping Park El Saler",Paterna,camp
"Camping Puzol Mediterráneo",Paterna,camp
"Camping Puzol - Camping Playa",Paterna,camp
"Camping San Pascual",Paterna,camp
